103	39.064377	121.760323	1
104	39.064903	121.742317	1
105	39.065327	121.747696	1
106	39.066441	121.838531	1
107	39.066849	121.828911	1
108	39.067368	121.844223	1
109	39.067516	121.838722	1
110	39.067558	121.845222	1
111	39.068237	121.831757	1
112	39.068050	121.850769	1
113	39.069969	121.778526	1
114	39.072105	121.621796	1
115	39.070679	121.777527	1
116	39.072464	121.613503	1
117	39.070457	121.844627	1
118	39.071117	121.844193	1
119	39.073231	121.659843	1
120	39.071655	121.831863	1
121	39.071716	121.828941	1
122	39.071934	121.817574	1
123	39.071850	121.828941	1
124	39.075840	121.622627	1
125	39.074539	121.773010	1
126	39.074772	121.773552	1
127	39.074497	121.842812	1
128	39.075855	121.771744	1
129	39.076050	121.764969	1
130	39.076454	121.766525	1
131	39.077503	121.769928	1
132	39.076992	121.840363	1
133	39.078751	121.679947	1
134	39.076935	121.864647	1
135	39.078629	121.769066	1
136	39.079037	121.768585	1
137	39.079079	121.817619	1
138	39.079018	121.824104	1
139	39.079128	121.817902	1
140	39.081074	121.766563	1
141	39.082226	121.824615	1
142	39.082264	121.825485	1
143	39.083942	121.737076	1
144	39.084850	121.670448	1
145	39.085003	121.835640	1
146	39.087364	121.665001	1
147	39.086498	121.817451	1
148	39.086769	121.829117	1
149	39.086910	121.825111	1
150	39.089703	121.676559	1
151	39.096035	121.700516	1
152	39.098877	121.731384	1
153	39.100658	121.722092	1
154	39.100853	121.708984	1
155	39.102528	121.711479	1
156	39.103558	121.706314	1
157	39.105465	121.695969	1
158	39.106415	121.621628	1
159	39.105938	121.701111	1
160	39.108109	121.697800	1
161	39.109074	121.832397	1
162	39.119133	121.711914	1
163	39.123901	121.730835	1
164	39.125053	121.840057	1
165	39.126953	121.840126	1
166	39.130295	121.761559	1
167	39.137531	121.787376	1
168	39.138062	121.844139	1
169	39.138351	121.843597	1
170	39.155548	121.804214	1
171	39.157360	121.808693	1
172	39.158375	121.824310	1
173	39.158741	121.826843	1
174	38.918953	121.621628	2
175	39.106415	121.825508	2
176	38.918953	121.621628	3
177	39.106415	121.825508	3
178	38.918953	121.621628	4
179	39.106415	121.825508	4
180	38.918953	121.621628	5
181	39.106415	121.825508	5
182	38.918953	121.621628	6
183	39.106415	121.825508	6
184	38.918953	121.621628	7
185	39.106415	121.825508	7
186	38.918953	121.621628	8
187	39.106415	121.825508	8
188	39.087189	121.718445	9
189	38.918953	121.621628	9
190	38.917171	121.605026	9
191	38.917099	121.620529	9
192	38.917652	121.609932	9
193	38.917561	121.622070	9
194	38.917324	121.712936	9
195	38.918465	121.619972	9
196	38.918758	121.609482	9
197	38.919289	121.609398	9
198	38.918278	121.717407	9
199	38.919376	121.617950	9
200	38.918892	121.717804	9
201	38.918953	121.718445	9
202	38.919197	121.714294	9
203	38.920105	121.718620	9
204	38.921310	121.609428	9
205	38.921024	121.706718	9
206	38.922146	121.612434	9
207	38.921913	121.707344	9
208	38.921883	121.719765	9
209	38.923435	121.604080	9
210	38.923752	121.609100	9
211	38.924763	121.608528	9
212	38.925121	121.603722	9
213	38.924938	121.632980	9
214	38.925533	121.629684	9
215	38.925152	121.682274	9
216	38.926090	121.645790	9
217	38.926239	121.646423	9
218	38.926788	121.603409	9
219	38.927128	121.606857	9
220	38.927151	121.607918	9
221	38.927181	121.649391	9
222	38.927666	121.608192	9
223	38.927887	121.651276	9
224	38.928764	121.689690	9
225	38.930397	121.602875	9
226	38.929626	121.693016	9
227	38.930420	121.690849	9
228	38.931366	121.608208	9
229	38.931538	121.599503	9
230	38.931564	121.602882	9
231	38.930977	121.684547	9
232	38.932110	121.612991	9
233	38.932247	121.602661	9
234	38.932148	121.613686	9
235	38.932335	121.606903	9
236	38.932735	121.599510	9
237	38.932270	121.667343	9
238	38.932514	121.665726	9
239	38.932503	121.667351	9
240	38.932686	121.664154	9
241	38.932529	121.685303	9
242	38.932777	121.666527	9
243	38.932972	121.667442	9
244	38.934765	121.582542	9
245	38.934696	121.607979	9
246	38.934513	121.672234	9
247	38.935352	121.674873	9
248	38.935791	121.668083	9
249	38.935921	121.676697	9
250	38.937298	121.579407	9
251	38.937428	121.607910	9
252	38.938389	121.576286	9
253	38.938641	121.608505	9
254	38.938843	121.607620	9
255	38.939190	121.577278	9
256	38.938427	121.659828	9
257	38.939762	121.605087	9
258	38.940567	121.607849	9
259	38.941010	121.579758	9
260	38.946453	121.587051	9
261	38.946735	121.592957	9
262	38.946960	121.587204	9
263	38.947536	121.587898	9
264	38.949081	121.589981	9
265	38.953655	121.574013	9
266	38.955700	121.571304	9
267	38.956852	121.567146	9
268	38.956959	121.568802	9
269	38.996262	121.602165	9
270	38.996395	121.601463	9
271	38.996498	121.602226	9
272	38.999821	121.620552	9
273	39.000427	121.621086	9
274	39.001404	121.622162	9
275	39.001766	121.620110	9
276	39.004917	121.601883	9
277	39.008503	121.602188	9
278	39.012581	121.603577	9
279	39.014465	121.604446	9
280	39.014793	121.602989	9
281	39.015293	121.602875	9
282	39.016102	121.605392	9
283	39.016403	121.605865	9
284	39.018578	121.611534	9
285	39.019062	121.613503	9
286	39.020802	121.617416	9
287	39.022449	121.627464	9
288	39.022758	121.622910	9
289	39.023102	121.603226	9
290	38.918953	121.621628	10
291	39.106415	121.825508	10
292	38.918953	121.621628	11
293	39.087189	121.718445	11
294	39.087189	121.718445	12
295	39.106415	121.825508	12
296	39.062843	121.755219	12
297	39.063751	121.787628	12
298	39.064785	121.742249	12
299	39.065247	121.747665	12
300	39.066864	121.817558	12
301	39.066853	121.828796	12
302	39.067062	121.817871	12
303	39.067368	121.844223	12
304	39.069969	121.778526	12
305	39.071117	121.844193	12
306	39.071716	121.828941	12
307	39.072029	121.804230	12
308	39.071934	121.817574	12
309	39.074539	121.773010	12
310	39.074772	121.773552	12
311	39.075050	121.804245	12
312	39.075966	121.771652	12
313	39.076828	121.767403	12
314	39.077503	121.769928	12
315	39.076992	121.840363	12
316	39.078629	121.769066	12
317	39.079037	121.768585	12
318	39.078907	121.827705	12
319	39.079079	121.817619	12
320	39.079018	121.824104	12
321	39.079079	121.821121	12
322	39.079128	121.817902	12
323	39.081367	121.821152	12
324	39.082226	121.824615	12
325	39.082264	121.825485	12
326	39.083855	121.736969	12
327	39.085003	121.835640	12
328	39.086784	121.758263	12
329	39.087334	121.718140	12
330	39.087402	121.724785	12
331	39.086498	121.817451	12
332	39.087601	121.723709	12
333	39.086769	121.829117	12
334	39.086910	121.824966	12
335	39.087189	121.825508	12
336	39.088425	121.719040	12
337	39.087337	121.830528	12
338	39.091114	121.720253	12
339	39.091736	121.720596	12
340	39.091953	121.719742	12
341	39.091953	121.725769	12
342	39.091805	121.831757	12
343	39.093822	121.718193	12
344	39.093105	121.827194	12
345	39.096413	121.744438	12
346	39.096619	121.742264	12
347	39.096600	121.744476	12
348	39.096992	121.739891	12
349	39.097473	121.735062	12
350	39.097958	121.735748	12
351	39.098877	121.731384	12
352	39.099060	121.730446	12
353	39.099518	121.730049	12
354	39.100399	121.729164	12
355	39.100761	121.709030	12
356	39.100788	121.722054	12
357	39.101227	121.718956	12
358	39.101357	121.734787	12
359	39.101654	121.715958	12
360	39.102524	121.727654	12
361	39.102631	121.724281	12
362	39.102943	121.722382	12
363	39.104378	121.716934	12
364	39.104523	121.722481	12
365	39.104820	121.714493	12
366	39.104862	121.719833	12
367	39.105530	121.720001	12
368	39.105816	121.718124	12
369	39.105953	121.707809	12
370	39.106415	121.718445	12
371	39.106979	121.718323	12
372	39.107277	121.722321	12
373	39.107609	121.723892	12
374	39.107742	121.719757	12
375	39.108791	121.721931	12
376	39.109074	121.832397	12
377	39.111507	121.726990	12
378	39.111553	121.727776	12
379	39.111607	121.731804	12
380	39.111919	121.722626	12
381	39.111931	121.726654	12
382	39.112103	121.717270	12
383	39.112427	121.727592	12
384	39.113758	121.718010	12
385	39.113770	121.717361	12
386	39.114613	121.727333	12
387	39.115097	121.718025	12
388	39.116402	121.727356	12
389	39.116928	121.717445	12
390	39.117142	121.731384	12
391	39.119167	121.711815	12
392	39.120934	121.717278	12
393	39.121250	121.727005	12
394	39.121967	121.727081	12
395	39.123901	121.730835	12
396	39.124207	121.731293	12
397	39.124550	121.733452	12
398	39.125343	121.733963	12
399	39.125053	121.840057	12
400	39.126953	121.840126	12
401	39.130295	121.761559	12
402	39.137531	121.787376	12
403	39.138062	121.844139	12
404	39.138351	121.843597	12
405	39.155548	121.804214	12
406	39.157196	121.816055	12
407	39.157360	121.808693	12
408	39.158375	121.824310	12
409	39.158741	121.826843	12
410	38.918953	121.621628	13
411	39.106415	121.825508	13
412	38.917171	121.605026	13
413	38.918491	121.620041	13
414	38.919491	121.617889	13
415	38.918953	121.825508	13
416	38.922146	121.612434	13
417	38.922897	121.610840	13
418	38.923435	121.604080	13
419	38.924000	121.610664	13
420	38.924088	121.608940	13
421	38.926907	121.603516	13
422	38.927128	121.606857	13
423	38.927666	121.608192	13
424	38.930283	121.602982	13
425	38.932484	121.609062	13
426	38.932522	121.607178	13
427	38.933247	121.608200	13
428	38.938427	121.576408	13
429	38.940765	121.608002	13
430	38.954895	121.607704	13
431	38.960121	121.607292	13
432	38.960701	121.596771	13
433	38.961876	121.596397	13
434	38.967606	121.851524	13
435	38.993187	121.863503	13
436	38.999790	121.620728	13
437	39.000931	121.650345	13
438	39.001301	121.622726	13
439	39.001427	121.860008	13
440	39.001621	121.856819	13
441	39.004856	121.602036	13
442	39.002380	121.856758	13
443	39.008503	121.602188	13
444	39.012581	121.603577	13
445	39.017879	121.626289	13
446	39.019447	121.613907	13
447	39.020802	121.617416	13
448	39.021553	121.660675	13
449	39.019821	121.857056	13
450	39.021980	121.664246	13
451	39.020546	121.857979	13
452	39.023190	121.603271	13
453	39.023071	121.627815	13
454	39.020840	121.857315	13
455	39.024063	121.596558	13
456	39.025017	121.618202	13
457	39.025116	121.629875	13
458	39.025398	121.609955	13
459	39.026260	121.642555	13
460	39.026508	121.641022	13
461	39.026821	121.613495	13
462	39.026836	121.633949	13
463	39.027279	121.635559	13
464	39.027363	121.660454	13
465	39.027866	121.616020	13
466	39.028313	121.636780	13
467	39.028114	121.658516	13
468	39.028744	121.637856	13
469	39.029221	121.615700	13
470	39.029964	121.603493	13
471	39.027950	121.826408	13
472	39.028267	121.808861	13
473	39.030827	121.592316	13
474	39.030193	121.828056	13
475	39.033829	121.638268	13
476	39.034126	121.636154	13
477	39.032593	121.805351	13
478	39.034851	121.635605	13
479	39.036858	121.642876	13
480	39.038307	121.643639	13
481	39.037991	121.715813	13
482	39.039696	121.718124	13
483	39.039902	121.776871	13
484	39.040947	121.750343	13
485	39.041252	121.747795	13
486	39.042622	121.634613	13
487	39.043747	121.571342	13
488	39.042656	121.732445	13
489	39.044796	121.575768	13
490	39.047077	121.580246	13
491	39.045883	121.711372	13
492	39.047600	121.571182	13
493	39.047966	121.582596	13
494	39.048115	121.580589	13
495	39.047836	121.756294	13
496	39.049442	121.739975	13
497	39.049095	121.802979	13
498	39.048969	121.819305	13
499	39.049042	121.818329	13
500	39.049213	121.803032	13
501	39.049103	121.819023	13
502	39.050030	121.806664	13
503	39.051975	121.707779	13
504	39.050945	121.860748	13
505	39.051132	121.848328	13
506	39.054390	121.580116	13
507	39.054211	121.745689	13
508	39.054459	121.747925	13
509	39.054996	121.696587	13
510	39.054604	121.749443	13
511	39.055759	121.747734	13
512	39.058407	121.685974	13
513	39.059914	121.860725	13
514	39.059887	121.864571	13
515	39.061314	121.845665	13
516	39.062843	121.755219	13
517	39.064735	121.592979	13
518	39.064377	121.760323	13
519	39.064903	121.742317	13
520	39.065327	121.747696	13
521	39.066441	121.838531	13
522	39.066849	121.828911	13
523	39.067368	121.844223	13
524	39.067516	121.838722	13
525	39.067558	121.845222	13
526	39.068237	121.831757	13
527	39.068050	121.850769	13
528	39.069969	121.778526	13
529	39.072105	121.621796	13
530	39.070679	121.777527	13
531	39.072464	121.613503	13
532	39.070457	121.844627	13
533	39.071117	121.844193	13
534	39.073231	121.659843	13
535	39.071655	121.831863	13
536	39.071716	121.828941	13
537	39.071934	121.817574	13
538	39.071850	121.828941	13
539	39.074982	121.622368	13
540	39.075455	121.621681	13
541	39.075840	121.622627	13
542	39.074539	121.773010	13
543	39.074772	121.773552	13
544	39.074497	121.842812	13
545	39.075855	121.771744	13
546	39.076050	121.764969	13
547	39.076454	121.766525	13
548	39.077503	121.769928	13
549	39.077106	121.840752	13
550	39.078751	121.679947	13
551	39.076935	121.864647	13
552	39.078629	121.769066	13
553	39.079037	121.768585	13
554	39.079079	121.817619	13
555	39.079018	121.824104	13
556	39.081074	121.766563	13
557	39.082226	121.824615	13
558	39.082264	121.825485	13
559	39.083942	121.737076	13
560	39.084850	121.670448	13
561	39.084805	121.835922	13
562	39.087364	121.665001	13
563	39.086498	121.817451	13
564	39.086769	121.829117	13
565	39.086910	121.825111	13
566	39.089703	121.676559	13
567	39.088604	121.834427	13
568	39.096035	121.700516	13
569	39.098877	121.731384	13
570	39.100658	121.722092	13
571	39.100853	121.708984	13
572	39.102528	121.711479	13
573	39.103558	121.706314	13
574	39.105465	121.695969	13
575	39.106415	121.621628	13
576	39.105938	121.701111	13
577	39.108109	121.697800	13
578	39.109074	121.832397	13
579	39.119167	121.711815	13
580	39.124012	121.730888	13
581	39.125080	121.840202	13
582	39.126949	121.840263	13
583	39.130295	121.761559	13
584	39.137531	121.787376	13
585	39.138062	121.844139	13
586	39.155548	121.804214	13
587	39.157360	121.808693	13
588	39.158432	121.824409	13
589	39.158779	121.826973	13
590	38.918953	121.621628	14
591	39.106415	121.825508	14
592	38.917171	121.605026	14
593	38.918491	121.620041	14
594	38.919491	121.617889	14
595	38.918953	121.825508	14
596	38.922146	121.612434	14
597	38.922897	121.610840	14
598	38.923435	121.604080	14
599	38.924000	121.610664	14
600	38.924088	121.608940	14
601	38.926907	121.603516	14
602	38.927128	121.606857	14
603	38.927666	121.608192	14
604	38.930283	121.602982	14
605	38.932484	121.609062	14
606	38.932522	121.607178	14
607	38.933247	121.608200	14
608	38.938427	121.576408	14
609	38.940765	121.608002	14
610	38.954895	121.607704	14
611	38.960121	121.607292	14
612	38.960701	121.596771	14
613	38.961876	121.596397	14
614	38.967606	121.851524	14
615	38.993187	121.863503	14
616	38.999790	121.620728	14
617	39.000931	121.650345	14
618	39.001301	121.622726	14
619	39.001427	121.860008	14
620	39.001621	121.856819	14
621	39.004856	121.602036	14
622	39.002380	121.856758	14
623	39.008503	121.602188	14
624	39.012581	121.603577	14
625	39.017879	121.626289	14
626	39.019447	121.613907	14
627	39.020802	121.617416	14
628	39.021553	121.660675	14
629	39.019821	121.857056	14
630	39.021923	121.660706	14
631	39.021980	121.664246	14
632	39.020546	121.857979	14
633	39.023190	121.603271	14
634	39.023071	121.627815	14
635	39.020840	121.857315	14
636	39.024063	121.596558	14
637	39.025017	121.618202	14
638	39.025116	121.629875	14
639	39.025398	121.609955	14
640	39.026260	121.642555	14
641	39.026508	121.641022	14
642	39.026821	121.613495	14
643	39.026836	121.633949	14
644	39.027279	121.635559	14
645	39.027363	121.660454	14
646	39.027866	121.616020	14
647	39.028313	121.636780	14
648	39.028114	121.658516	14
649	39.028744	121.637856	14
650	39.029221	121.615700	14
651	39.029964	121.603493	14
652	39.027950	121.826408	14
653	39.028267	121.808861	14
654	39.030125	121.660088	14
655	39.030827	121.592316	14
656	39.030193	121.828056	14
657	39.033829	121.638268	14
658	39.034126	121.636154	14
659	39.032593	121.805351	14
660	39.034851	121.635605	14
661	39.036858	121.642876	14
662	39.038307	121.643639	14
663	39.037991	121.715813	14
664	39.039696	121.718124	14
665	39.039902	121.776871	14
666	39.040947	121.750343	14
667	39.041252	121.747795	14
668	39.042622	121.634613	14
669	39.043747	121.571342	14
670	39.042656	121.732445	14
671	39.044796	121.575768	14
672	39.047077	121.580246	14
673	39.045883	121.711372	14
674	39.047600	121.571182	14
675	39.047966	121.582596	14
676	39.048115	121.580589	14
677	39.047695	121.755051	14
678	39.047836	121.756294	14
679	39.049442	121.739975	14
680	39.049095	121.802979	14
681	39.048969	121.819305	14
682	39.049042	121.818329	14
683	39.049213	121.803032	14
684	39.049103	121.819023	14
685	39.050030	121.806664	14
686	39.051975	121.707779	14
687	39.050945	121.860748	14
688	39.051132	121.848328	14
689	39.054390	121.580116	14
690	39.054211	121.745689	14
691	39.054459	121.747925	14
692	39.054996	121.696587	14
693	39.054604	121.749443	14
694	39.055759	121.747734	14
695	39.058407	121.685974	14
696	39.059914	121.860725	14
697	39.059887	121.864571	14
698	39.061314	121.845665	14
699	39.062843	121.755219	14
700	39.064735	121.592979	14
701	39.064377	121.760323	14
702	39.064903	121.742317	14
703	39.065327	121.747696	14
704	39.066441	121.838531	14
705	39.066849	121.828911	14
706	39.067368	121.844223	14
707	39.067516	121.838722	14
708	39.067558	121.845222	14
709	39.068237	121.831757	14
710	39.068050	121.850769	14
711	39.069969	121.778526	14
712	39.072105	121.621796	14
713	39.070679	121.777527	14
714	39.072464	121.613503	14
715	39.070457	121.844627	14
716	39.071117	121.844193	14
717	39.073231	121.659843	14
718	39.071655	121.831863	14
719	39.071716	121.828941	14
720	39.071934	121.817574	14
721	39.071850	121.828941	14
722	39.074982	121.622368	14
723	39.075455	121.621681	14
724	39.075840	121.622627	14
725	39.074539	121.773010	14
726	39.074772	121.773552	14
727	39.074497	121.842812	14
728	39.075855	121.771744	14
729	39.076050	121.764969	14
730	39.076454	121.766525	14
731	39.077503	121.769928	14
732	39.077106	121.840752	14
733	39.078751	121.679947	14
734	39.076935	121.864647	14
735	39.078629	121.769066	14
736	39.079037	121.768585	14
737	39.079079	121.817619	14
738	39.079018	121.824104	14
739	39.081074	121.766563	14
740	39.082226	121.824615	14
741	39.082264	121.825485	14
742	39.083942	121.737076	14
743	39.084850	121.670448	14
744	39.084805	121.835922	14
745	39.087364	121.665001	14
746	39.086498	121.817451	14
747	39.086769	121.829117	14
748	39.086910	121.825111	14
749	39.089703	121.676559	14
750	39.088604	121.834427	14
751	39.096035	121.700516	14
752	39.098877	121.731384	14
753	39.100658	121.722092	14
754	39.100853	121.708984	14
755	39.102528	121.711479	14
756	39.103558	121.706314	14
757	39.105465	121.695969	14
758	39.106415	121.621628	14
759	39.105938	121.701111	14
760	39.108109	121.697800	14
761	39.109074	121.832397	14
762	39.119167	121.711815	14
763	39.124012	121.730888	14
764	39.125080	121.840202	14
765	39.126949	121.840263	14
766	39.130295	121.761559	14
767	39.137531	121.787376	14
768	39.138062	121.844139	14
769	39.155548	121.804214	14
770	39.157360	121.808693	14
771	39.158432	121.824409	14
772	39.158779	121.826973	14
773	39.106415	121.825508	16
774	39.160439	121.973740	16
